,Date,PM10,PM2.5,WeekDay,Month_Year
5680,8/11/2008,14,0,2,08-08
5681,8/10/2008,11,26,1,08-08
5682,8/9/2008,11,1,7,08-08
5683,8/8/2008,10,29,6,08-08
5684,8/7/2008,17,47,5,08-08
5685,8/6/2008,15,23,4,08-08
5686,8/5/2008,14,30,3,08-08
5687,8/4/2008,10,56,2,08-08
5688,8/3/2008,12,98,1,08-08
5689,8/2/2008,14,4,7,08-08
5690,8/1/2008,20,23,6,08-08
5691,7/31/2008,26,89,5,07-08
5692,7/30/2008,25,20,4,07-08
5693,7/29/2008,25,70,3,07-08
5694,7/28/2008,20,46,2,07-08
5695,7/27/2008,19,2,1,07-08
5696,7/26/2008,23,25,7,07-08
5697,7/25/2008,27,37,6,07-08
5698,7/24/2008,18,95,5,07-08
5699,7/23/2008,18,17,4,07-08
5700,7/22/2008,8,69,3,07-08
5701,7/21/2008,12,94,2,07-08
5702,7/20/2008,7,93,1,07-08
5703,7/19/2008,12,39,7,07-08
5704,7/18/2008,16,11,6,07-08
5705,7/17/2008,19,1,5,07-08
5706,7/16/2008,17,26,4,07-08
5707,7/15/2008,20,17,3,07-08
5708,7/14/2008,16,38,2,07-08
5709,7/13/2008,8,89,1,07-08
5710,7/12/2008,11,66,7,07-08
5711,7/11/2008,17,79,6,07-08
5712,7/10/2008,16,84,5,07-08
5713,7/9/2008,13,66,4,07-08
5714,7/8/2008,10,66,3,07-08
5715,7/7/2008,16,15,2,07-08
5716,7/6/2008,12,64,1,07-08
5717,7/5/2008,12,21,7,07-08
5718,7/4/2008,12,5,6,07-08
5719,7/3/2008,25,40,5,07-08
5720,7/2/2008,22,73,4,07-08
5721,7/1/2008,20,3,3,07-08
5722,6/30/2008,18,11,2,06-08
5723,6/29/2008,9,44,1,06-08
5724,6/28/2008,10,95,7,06-08
5725,6/27/2008,16,21,6,06-08
5726,6/26/2008,19,16,5,06-08
5727,6/25/2008,19,4,4,06-08
5728,6/24/2008,20,34,3,06-08
5729,6/23/2008,16,55,2,06-08
5730,6/22/2008,15,33,1,06-08
5731,6/21/2008,16,0,7,06-08
5732,6/20/2008,16,28,6,06-08
5733,6/19/2008,17,97,5,06-08
5734,6/18/2008,17,36,4,06-08
5735,6/17/2008,16,70,3,06-08
5736,6/16/2008,14,44,2,06-08
5737,6/15/2008,13,43,1,06-08
5738,6/14/2008,15,45,7,06-08
5739,6/13/2008,7,47,6,06-08
5740,6/12/2008,24,1,5,06-08
5741,6/11/2008,23,0,4,06-08
5742,6/10/2008,27,2,3,06-08
5743,6/9/2008,23,65,2,06-08
5744,6/8/2008,19,72,1,06-08
5745,6/7/2008,22,68,7,06-08
5746,6/6/2008,23,34,6,06-08
5747,6/5/2008,29,30,5,06-08
5748,6/4/2008,42,6,4,06-08
5749,6/3/2008,NA,NA,3,06-08
5750,6/2/2008,32,99,2,06-08
5751,6/1/2008,21,29,1,06-08
5752,5/31/2008,33,1,7,05-08
5753,5/30/2008,34,34,6,05-08
5754,5/29/2008,40,33,5,05-08
5755,5/28/2008,39,9,4,05-08
5756,5/27/2008,40,41,3,05-08
5757,5/26/2008,25,59,2,05-08
5758,5/25/2008,18,67,1,05-08
5759,5/24/2008,23,16,7,05-08
5760,5/23/2008,27,41,6,05-08
5761,5/22/2008,26,13,5,05-08
5762,5/21/2008,20,86,4,05-08
5763,5/20/2008,21,93,3,05-08
5764,5/19/2008,23,8,2,05-08
5765,5/18/2008,16,96,1,05-08
5766,5/17/2008,12,99,7,05-08
5767,5/16/2008,22,9,6,05-08
5768,5/15/2008,20,98,5,05-08
5769,5/14/2008,27,95,4,05-08
5770,5/13/2008,31,54,3,05-08
5771,5/12/2008,19,79,2,05-08
5772,5/11/2008,17,20,1,05-08
5773,5/10/2008,21,45,7,05-08
5774,5/9/2008,27,39,6,05-08
5775,5/8/2008,28,7,5,05-08
5776,5/7/2008,21,43,4,05-08
5777,5/6/2008,24,67,3,05-08
5778,5/5/2008,30,47,2,05-08
5779,5/4/2008,15,11,1,05-08
5780,5/3/2008,18,4,7,05-08
5781,5/2/2008,14,61,6,05-08
5782,5/1/2008,13,22,5,05-08
5783,4/30/2008,28,94,4,04-08
5784,4/29/2008,17,92,3,04-08
5785,4/28/2008,32,12,2,04-08
5786,4/27/2008,26,21,1,04-08
5787,4/26/2008,23,41,7,04-08
5788,4/25/2008,19,39,6,04-08
5789,4/24/2008,32,22,5,04-08
5790,4/23/2008,36,10,4,04-08
5791,4/22/2008,35,11,3,04-08
5792,4/21/2008,34,80,2,04-08
5793,4/20/2008,37,5,1,04-08
5794,4/19/2008,27,59,7,04-08
5795,4/18/2008,40,86,6,04-08
5796,4/17/2008,38,99,5,04-08
5797,4/16/2008,28,43,4,04-08
5798,4/15/2008,16,44,3,04-08
5799,4/14/2008,19,38,2,04-08
5800,4/13/2008,14,96,1,04-08
5801,4/12/2008,28,0,7,04-08
5802,4/11/2008,35,17,6,04-08
5803,4/10/2008,33,3,5,04-08
5804,4/9/2008,50,3,4,04-08
5805,4/8/2008,33,42,3,04-08
5806,4/7/2008,20,27,2,04-08
5807,4/6/2008,7,74,1,04-08
5808,4/5/2008,23,58,7,04-08
5809,4/4/2008,30,70,6,04-08
5810,4/3/2008,9,76,5,04-08
5811,4/2/2008,13,23,4,04-08
5812,4/1/2008,37,29,3,04-08
5813,3/31/2008,25,96,2,03-08
5814,3/30/2008,12,98,1,03-08
5815,3/29/2008,14,70,7,03-08
5816,3/28/2008,20,50,6,03-08
5817,3/27/2008,31,8,5,03-08
5818,3/26/2008,18,89,4,03-08
5819,3/25/2008,13,90,3,03-08
5820,3/24/2008,24,37,2,03-08
5821,3/23/2008,18,9,1,03-08
5822,3/22/2008,8,15,7,03-08
5823,3/21/2008,6,19,6,03-08
5824,3/20/2008,10,7,5,03-08
5825,3/19/2008,11,26,4,03-08
5826,3/18/2008,10,38,3,03-08
5827,3/17/2008,11,84,2,03-08
5828,3/16/2008,10,99,1,03-08
5829,3/15/2008,23,75,7,03-08
5830,3/14/2008,14,22,6,03-08
5831,3/13/2008,13,17,5,03-08
5832,3/12/2008,9,88,4,03-08
5833,3/11/2008,8,50,3,03-08
5834,3/10/2008,25,71,2,03-08
5835,3/9/2008,25,16,1,03-08
5836,3/8/2008,29,49,7,03-08
5837,3/7/2008,36,57,6,03-08
5838,3/6/2008,21,27,5,03-08
5839,3/5/2008,16,64,4,03-08
5840,3/4/2008,22,44,3,03-08
5841,3/3/2008,20,33,2,03-08
5842,3/2/2008,13,2,1,03-08
5843,3/1/2008,6,3,7,03-08
5844,2/29/2008,23,31,6,02-08
5845,2/28/2008,33,12,5,02-08
5846,2/27/2008,17,88,4,02-08
5847,2/26/2008,28,6,3,02-08
5848,2/25/2008,35,99,2,02-08
5849,2/24/2008,24,82,1,02-08
5850,2/23/2008,23,88,7,02-08
5851,2/22/2008,31,43,6,02-08
5852,2/21/2008,42,90,5,02-08
5853,2/20/2008,36,5,4,02-08
5854,2/19/2008,40,34,3,02-08
5855,2/18/2008,46,52,2,02-08
5856,2/17/2008,24,27,1,02-08
5857,2/16/2008,23,18,7,02-08
5858,2/15/2008,25,57,6,02-08
5859,2/14/2008,44,48,5,02-08
5860,2/13/2008,72,24,4,02-08
5861,2/12/2008,61,88,3,02-08
5862,2/11/2008,48,22,2,02-08
5863,2/10/2008,34,72,1,02-08
5864,2/9/2008,31,91,7,02-08
5865,2/8/2008,38,25,6,02-08
5866,2/7/2008,19,21,5,02-08
5867,2/6/2008,8,67,4,02-08
5868,2/5/2008,18,98,3,02-08
5869,2/4/2008,25,21,2,02-08
5870,2/3/2008,19,84,1,02-08
5871,2/2/2008,10,47,7,02-08
5872,2/1/2008,7,60,6,02-08
5873,1/31/2008,17,48,5,01-08
5874,1/30/2008,34,83,4,01-08
5875,1/29/2008,39,96,3,01-08
5876,1/28/2008,16,2,2,01-08
5877,1/27/2008,16,96,1,01-08
5878,1/26/2008,22,37,7,01-08
5879,1/25/2008,22,85,6,01-08
5880,1/24/2008,29,30,5,01-08
5881,1/23/2008,24,96,4,01-08
5882,1/22/2008,9,42,3,01-08
5883,1/21/2008,10,99,2,01-08
5884,1/20/2008,4,15,1,01-08
5885,1/19/2008,4,69,7,01-08
5886,1/18/2008,13,58,6,01-08
5887,1/17/2008,28,6,5,01-08
5888,1/16/2008,19,33,4,01-08
5889,1/15/2008,21,0,3,01-08
5890,1/14/2008,25,82,2,01-08
5891,1/13/2008,22,74,1,01-08
5892,1/12/2008,21,41,7,01-08
5893,1/11/2008,28,25,6,01-08
5894,1/10/2008,19,70,5,01-08
5895,1/9/2008,24,1,4,01-08
5896,1/8/2008,20,3,3,01-08
5897,1/7/2008,16,43,2,01-08
5898,1/6/2008,33,3,1,01-08
5899,1/5/2008,45,99,7,01-08
5900,1/4/2008,38,96,6,01-08
5901,1/3/2008,34,25,5,01-08
5902,1/2/2008,38,30,4,01-08
5903,1/1/2008,23,22,3,01-08
5904,12/31/2007,13,33,2,12-07
5905,12/30/2007,18,54,1,12-07
5906,12/29/2007,35,49,7,12-07
5907,12/28/2007,24,50,6,12-07
5908,12/27/2007,37,1,5,12-07
5909,12/26/2007,34,89,4,12-07
5910,12/25/2007,24,8,3,12-07
5911,12/24/2007,51,80,2,12-07
5912,12/23/2007,50,29,1,12-07
5913,12/22/2007,63,32,7,12-07
5914,12/21/2007,54,7,6,12-07
5915,12/20/2007,57,70,5,12-07
5916,12/19/2007,66,24,4,12-07
5917,12/18/2007,66,48,3,12-07
5918,12/17/2007,48,62,2,12-07
5919,12/16/2007,30,21,1,12-07
5920,12/15/2007,28,81,7,12-07
5921,12/14/2007,23,94,6,12-07
5922,12/13/2007,19,18,5,12-07
5923,12/12/2007,9,24,4,12-07
5924,12/11/2007,16,67,3,12-07
5925,12/10/2007,11,31,2,12-07
5926,12/9/2007,8,83,1,12-07
5927,12/8/2007,16,13,7,12-07
5928,12/7/2007,6,14,6,12-07
5929,12/6/2007,11,34,5,12-07
5930,12/5/2007,11,35,4,12-07
5931,12/4/2007,15,94,3,12-07
5932,12/3/2007,9,24,2,12-07
5933,12/2/2007,5,63,1,12-07
5934,12/1/2007,12,14,7,12-07
5935,11/30/2007,21,16,6,11-07
5936,11/29/2007,34,38,5,11-07
5937,11/28/2007,22,66,4,11-07
5938,11/27/2007,19,73,3,11-07
5939,11/26/2007,5,94,2,11-07
5940,11/25/2007,12,30,1,11-07
5941,11/24/2007,19,37,7,11-07
5942,11/23/2007,42,55,6,11-07
5943,11/22/2007,37,35,5,11-07
5944,11/21/2007,35,61,4,11-07
5945,11/20/2007,37,0,3,11-07
5946,11/19/2007,38,9,2,11-07
5947,11/18/2007,29,58,1,11-07
5948,11/17/2007,42,97,7,11-07
5949,11/16/2007,26,53,6,11-07
5950,11/15/2007,20,72,5,11-07
5951,11/14/2007,15,17,4,11-07
5952,11/13/2007,15,12,3,11-07
5953,11/12/2007,9,87,2,11-07
5954,11/11/2007,4,98,1,11-07
5955,11/10/2007,10,44,7,11-07
5956,11/9/2007,6,18,6,11-07
5957,11/8/2007,16,31,5,11-07
5958,11/7/2007,11,82,4,11-07
5959,11/6/2007,12,18,3,11-07
5960,11/5/2007,26,66,2,11-07
5961,11/4/2007,12,74,1,11-07
5962,11/3/2007,13,93,7,11-07
5963,11/2/2007,37,96,6,11-07
5964,11/1/2007,30,60,5,11-07
5965,10/31/2007,21,86,4,10-07
5966,10/30/2007,35,15,3,10-07
5967,10/29/2007,34,53,2,10-07
5968,10/28/2007,27,26,1,10-07
5969,10/27/2007,43,42,7,10-07
5970,10/26/2007,51,29,6,10-07
5971,10/25/2007,34,81,5,10-07
5972,10/24/2007,24,59,4,10-07
5973,10/23/2007,29,83,3,10-07
5974,10/22/2007,33,3,2,10-07
5975,10/21/2007,15,90,1,10-07
5976,10/20/2007,13,95,7,10-07
5977,10/19/2007,10,53,6,10-07
5978,10/18/2007,9,42,5,10-07
5979,10/17/2007,38,11,4,10-07
5980,10/16/2007,37,56,3,10-07
5981,10/15/2007,25,78,2,10-07
5982,10/14/2007,17,95,1,10-07
5983,10/13/2007,20,3,7,10-07
5984,10/12/2007,41,38,6,10-07
5985,10/11/2007,55,26,5,10-07
5986,10/10/2007,48,64,4,10-07
5987,10/9/2007,53,76,3,10-07
5988,10/8/2007,45,6,2,10-07
5989,10/7/2007,29,43,1,10-07
5990,10/6/2007,36,79,7,10-07
5991,10/5/2007,45,22,6,10-07
5992,10/4/2007,43,27,5,10-07
5993,10/3/2007,29,68,4,10-07
5994,10/2/2007,51,17,3,10-07
5995,10/1/2007,36,89,2,10-07
5996,9/30/2007,17,20,1,09-07
5997,9/29/2007,12,49,7,09-07
5998,9/28/2007,17,11,6,09-07
5999,9/27/2007,30,37,5,09-07
6000,9/26/2007,28,39,4,09-07
6001,9/25/2007,24,60,3,09-07
6002,9/24/2007,30,58,2,09-07
6003,9/23/2007,24,52,1,09-07
6004,9/22/2007,22,72,7,09-07
6005,9/21/2007,28,94,6,09-07
6006,9/20/2007,22,24,5,09-07
6007,9/19/2007,21,52,4,09-07
6008,9/18/2007,14,41,3,09-07
6009,9/17/2007,31,77,2,09-07
6010,9/16/2007,19,25,1,09-07
6011,9/15/2007,15,90,7,09-07
6012,9/14/2007,23,82,6,09-07
6013,9/13/2007,23,13,5,09-07
6014,9/12/2007,16,37,4,09-07
6015,9/11/2007,10,91,3,09-07
6016,9/10/2007,14,99,2,09-07
6017,9/9/2007,5,56,1,09-07
6018,9/8/2007,7,84,7,09-07
6019,9/7/2007,15,62,6,09-07
6020,9/6/2007,19,46,5,09-07
6021,9/5/2007,10,9,4,09-07
6022,9/4/2007,12,64,3,09-07
6023,9/3/2007,12,94,2,09-07
6024,9/2/2007,15,62,1,09-07
6025,9/1/2007,13,49,7,09-07
6026,8/31/2007,17,95,6,08-07
6027,8/30/2007,16,67,5,08-07
6028,8/29/2007,22,18,4,08-07
6029,8/28/2007,20,64,3,08-07
6030,8/27/2007,19,24,2,08-07
6031,8/26/2007,20,60,1,08-07
6032,8/25/2007,22,17,7,08-07
6033,8/24/2007,20,24,6,08-07
6034,8/23/2007,18,97,5,08-07
6035,8/22/2007,15,58,4,08-07
6036,8/21/2007,12,85,3,08-07
6037,8/20/2007,17,5,2,08-07
6038,8/19/2007,15,45,1,08-07
6039,8/18/2007,17,59,7,08-07
6040,8/17/2007,14,36,6,08-07
6041,8/16/2007,14,1,5,08-07
6042,8/15/2007,19,27,4,08-07
6043,8/14/2007,21,38,3,08-07
6044,8/13/2007,19,91,2,08-07
6045,8/12/2007,14,31,1,08-07
6046,8/11/2007,10,91,7,08-07
6047,8/10/2007,25,50,6,08-07
6048,8/9/2007,30,10,5,08-07
6049,8/8/2007,43,76,4,08-07
6050,8/7/2007,33,68,3,08-07
6051,8/6/2007,24,49,2,08-07
6052,8/5/2007,16,30,1,08-07
6053,8/4/2007,15,30,7,08-07
6054,8/3/2007,25,75,6,08-07
6055,8/2/2007,18,21,5,08-07
6056,8/1/2007,14,44,4,08-07
6057,7/31/2007,17,17,3,07-07
6058,7/30/2007,8,12,2,07-07
6059,7/29/2007,9,52,1,07-07
6060,7/28/2007,12,92,7,07-07
6061,7/27/2007,18,59,6,07-07
6062,7/26/2007,18,58,5,07-07
6063,7/25/2007,19,5,4,07-07
6064,7/24/2007,9,49,3,07-07
6065,7/23/2007,17,13,2,07-07
6066,7/22/2007,9,71,1,07-07
6067,7/21/2007,23,7,7,07-07
6068,7/20/2007,27,57,6,07-07
6069,7/19/2007,25,60,5,07-07
6070,7/18/2007,18,88,4,07-07
6071,7/17/2007,23,7,3,07-07
6072,7/16/2007,26,70,2,07-07
6073,7/15/2007,17,65,1,07-07
6074,7/14/2007,16,28,7,07-07
6075,7/13/2007,14,57,6,07-07
6076,7/12/2007,15,22,5,07-07
6077,7/11/2007,17,56,4,07-07
6078,7/10/2007,19,47,3,07-07
6079,7/9/2007,23,82,2,07-07
6080,7/8/2007,15,55,1,07-07
6081,7/7/2007,15,42,7,07-07
6082,7/6/2007,14,82,6,07-07
6083,7/5/2007,11,10,5,07-07
6084,7/4/2007,9,90,4,07-07
6085,7/3/2007,17,15,3,07-07
6086,7/2/2007,17,95,2,07-07
6087,7/1/2007,13,56,1,07-07
6088,6/30/2007,11,84,7,06-07
6089,6/29/2007,19,34,6,06-07
6090,6/28/2007,14,23,5,06-07
6091,6/27/2007,14,48,4,06-07
6092,6/26/2007,11,49,3,06-07
6093,6/25/2007,18,78,2,06-07
6094,6/24/2007,10,26,1,06-07
6095,6/23/2007,10,56,7,06-07
6096,6/22/2007,20,23,6,06-07
6097,6/21/2007,28,2,5,06-07
6098,6/20/2007,19,88,4,06-07
6099,6/19/2007,17,57,3,06-07
6100,6/18/2007,14,73,2,06-07
6101,6/17/2007,10,52,1,06-07
6102,6/16/2007,11,0,7,06-07
6103,6/15/2007,13,38,6,06-07
6104,6/14/2007,21,6,5,06-07
6105,6/13/2007,28,56,4,06-07
6106,6/12/2007,21,69,3,06-07
6107,6/11/2007,29,8,2,06-07
6108,6/10/2007,22,4,1,06-07
6109,6/9/2007,28,10,7,06-07
6110,6/8/2007,30,60,6,06-07
6111,6/7/2007,27,46,5,06-07
6112,6/6/2007,38,11,4,06-07
6113,6/5/2007,26,94,3,06-07
6114,6/4/2007,22,90,2,06-07
6115,6/3/2007,20,51,1,06-07
6116,6/2/2007,27,27,7,06-07
6117,6/1/2007,28,23,6,06-07
6118,5/31/2007,NA,NA,5,05-07
6119,5/30/2007,NA,NA,4,05-07
6120,5/29/2007,7,66,3,05-07
6121,5/28/2007,18,86,2,05-07
6122,5/27/2007,18,37,1,05-07
6123,5/26/2007,30,35,7,05-07
6124,5/25/2007,29,28,6,05-07
6125,5/24/2007,25,78,5,05-07
6126,5/23/2007,32,50,4,05-07
6127,5/22/2007,27,92,3,05-07
6128,5/21/2007,23,92,2,05-07
6129,5/20/2007,17,41,1,05-07
6130,5/19/2007,14,54,7,05-07
6131,5/18/2007,15,84,6,05-07
6132,5/17/2007,8,99,5,05-07
6133,5/16/2007,14,25,4,05-07
6134,5/15/2007,16,67,3,05-07
6135,5/14/2007,22,40,2,05-07
6136,5/13/2007,16,6,1,05-07
6137,5/12/2007,12,7,7,05-07
6138,5/11/2007,19,51,6,05-07
6139,5/10/2007,21,57,5,05-07
6140,5/9/2007,14,45,4,05-07
6141,5/8/2007,10,77,3,05-07
6142,5/7/2007,23,89,2,05-07
6143,5/6/2007,24,56,1,05-07
6144,5/5/2007,31,88,7,05-07
6145,5/4/2007,31,23,6,05-07
6146,5/3/2007,24,3,5,05-07
6147,5/2/2007,21,75,4,05-07
6148,5/1/2007,40,93,3,05-07
6149,4/30/2007,33,54,2,04-07
6150,4/29/2007,21,61,1,04-07
6151,4/28/2007,35,92,7,04-07
6152,4/27/2007,36,79,6,04-07
6153,4/26/2007,27,50,5,04-07
6154,4/25/2007,25,72,4,04-07
6155,4/24/2007,34,32,3,04-07
6156,4/23/2007,26,45,2,04-07
6157,4/22/2007,18,67,1,04-07
6158,4/21/2007,24,80,7,04-07
6159,4/20/2007,23,76,6,04-07
6160,4/19/2007,19,52,5,04-07
6161,4/18/2007,17,97,4,04-07
6162,4/17/2007,38,58,3,04-07
6163,4/16/2007,30,70,2,04-07
6164,4/15/2007,23,20,1,04-07
6165,4/14/2007,26,94,7,04-07
6166,4/13/2007,31,92,6,04-07
6167,4/12/2007,46,43,5,04-07
6168,4/11/2007,37,85,4,04-07
6169,4/10/2007,30,44,3,04-07
6170,4/9/2007,23,82,2,04-07
6171,4/8/2007,30,8,1,04-07
6172,4/7/2007,28,57,7,04-07
6173,4/6/2007,29,28,6,04-07
6174,4/5/2007,21,63,5,04-07
6175,4/4/2007,18,78,4,04-07
6176,4/3/2007,53,76,3,04-07
6177,4/2/2007,60,55,2,04-07
6178,4/1/2007,33,56,1,04-07
6179,3/31/2007,46,30,7,03-07
6180,3/30/2007,42,35,6,03-07
6181,3/29/2007,34,4,5,03-07
6182,3/28/2007,46,49,4,03-07
6183,3/27/2007,44,77,3,03-07
6184,3/26/2007,56,56,2,03-07
6185,3/25/2007,30,51,1,03-07
6186,3/24/2007,93,45,7,03-07
6187,3/23/2007,19,70,6,03-07
6188,3/22/2007,9,38,5,03-07
6189,3/21/2007,13,24,4,03-07
6190,3/20/2007,35,10,3,03-07
6191,3/19/2007,18,25,2,03-07
6192,3/18/2007,12,62,1,03-07
6193,3/17/2007,36,45,7,03-07
6194,3/16/2007,67,54,6,03-07
6195,3/15/2007,42,62,5,03-07
6196,3/14/2007,46,7,4,03-07
6197,3/13/2007,34,71,3,03-07
6198,3/12/2007,30,28,2,03-07
6199,3/11/2007,28,60,1,03-07
6200,3/10/2007,20,23,7,03-07
6201,3/9/2007,40,29,6,03-07
6202,3/8/2007,31,27,5,03-07
6203,3/7/2007,27,42,4,03-07
6204,3/6/2007,22,28,3,03-07
6205,3/5/2007,14,70,2,03-07
6206,3/4/2007,17,73,1,03-07
6207,3/3/2007,9,2,7,03-07
6208,3/2/2007,13,92,6,03-07
6209,3/1/2007,5,27,5,03-07
6210,2/28/2007,12,68,4,02-07
6211,2/27/2007,12,90,3,02-07
6212,2/26/2007,12,86,2,02-07
6213,2/25/2007,16,51,1,02-07
6214,2/24/2007,50,87,7,02-07
6215,2/23/2007,42,94,6,02-07
6216,2/22/2007,37,42,5,02-07
6217,2/21/2007,53,22,4,02-07
6218,2/20/2007,76,2,3,02-07
6219,2/19/2007,49,9,2,02-07
6220,2/18/2007,31,65,1,02-07
6221,2/17/2007,18,95,7,02-07
6222,2/16/2007,21,23,6,02-07
6223,2/15/2007,9,26,5,02-07
6224,2/14/2007,20,38,4,02-07
6225,2/13/2007,8,80,3,02-07
6226,2/12/2007,10,97,2,02-07
6227,2/11/2007,12,26,1,02-07
6228,2/10/2007,29,98,7,02-07
6229,2/9/2007,21,24,6,02-07
6230,2/8/2007,21,24,5,02-07
6231,2/7/2007,24,57,4,02-07
6232,2/6/2007,31,91,3,02-07
6233,2/5/2007,25,15,2,02-07
6234,2/4/2007,10,79,1,02-07
6235,2/3/2007,11,82,7,02-07
6236,2/2/2007,23,3,6,02-07
6237,2/1/2007,19,35,5,02-07
6238,1/31/2007,22,66,4,01-07
6239,1/30/2007,19,99,3,01-07
6240,1/29/2007,13,30,2,01-07
6241,1/28/2007,12,44,1,01-07
6242,1/27/2007,14,4,7,01-07
6243,1/26/2007,23,89,6,01-07
6244,1/25/2007,18,1,5,01-07
6245,1/24/2007,29,4,4,01-07
6246,1/23/2007,26,55,3,01-07
6247,1/22/2007,20,36,2,01-07
6248,1/21/2007,9,88,1,01-07
6249,1/20/2007,8,3,7,01-07
6250,1/19/2007,11,41,6,01-07
6251,1/18/2007,7,84,5,01-07
6252,1/17/2007,27,69,4,01-07
6253,1/16/2007,24,56,3,01-07
6254,1/15/2007,30,49,2,01-07
6255,1/14/2007,9,46,1,01-07
6256,1/13/2007,9,12,7,01-07
6257,1/12/2007,20,18,6,01-07
6258,1/11/2007,9,49,5,01-07
6259,1/10/2007,10,38,4,01-07
6260,1/9/2007,5,43,3,01-07
6261,1/8/2007,10,12,2,01-07
6262,1/7/2007,6,15,1,01-07
6263,1/6/2007,5,42,7,01-07
6264,1/5/2007,10,84,6,01-07
6265,1/4/2007,10,68,5,01-07
6266,1/3/2007,16,78,4,01-07
6267,1/2/2007,12,58,3,01-07
6268,1/1/2007,8,23,2,01-07
6269,12/31/2006,15,89,1,12-06
6270,12/30/2006,23,61,7,12-06
6271,12/29/2006,NA,NA,6,12-06
6272,12/28/2006,29,3,5,12-06
6273,12/27/2006,39,87,4,12-06
6274,12/26/2006,24,88,3,12-06
6275,12/25/2006,15,41,2,12-06
6276,12/24/2006,16,0,1,12-06
6277,12/23/2006,37,85,7,12-06
6278,12/22/2006,58,20,6,12-06
6279,12/21/2006,42,42,5,12-06
6280,12/20/2006,24,94,4,12-06
6281,12/19/2006,37,48,3,12-06
6282,12/18/2006,36,81,2,12-06
6283,12/17/2006,15,70,1,12-06
6284,12/16/2006,25,98,7,12-06
6285,12/15/2006,34,2,6,12-06
6286,12/14/2006,18,4,5,12-06
6287,12/13/2006,20,40,4,12-06
6288,12/12/2006,16,53,3,12-06
6289,12/11/2006,15,28,2,12-06
6290,12/10/2006,24,53,1,12-06
6291,12/9/2006,16,51,7,12-06
6292,12/8/2006,13,97,6,12-06
6293,12/7/2006,15,52,5,12-06
6294,12/6/2006,14,67,4,12-06
6295,12/5/2006,11,42,3,12-06
6296,12/4/2006,13,5,2,12-06
6297,12/3/2006,23,74,1,12-06
6298,12/2/2006,23,29,7,12-06
6299,12/1/2006,29,76,6,12-06
6300,11/30/2006,55,21,5,11-06
6301,11/29/2006,32,72,4,11-06
6302,11/28/2006,29,5,3,11-06
6303,11/27/2006,21,53,2,11-06
6304,11/26/2006,39,62,1,11-06
6305,11/25/2006,33,5,7,11-06
6306,11/24/2006,24,58,6,11-06
6307,11/23/2006,18,15,5,11-06
6308,11/22/2006,15,98,4,11-06
6309,11/21/2006,15,83,3,11-06
6310,11/20/2006,19,79,2,11-06
6311,11/19/2006,18,91,1,11-06
6312,11/18/2006,26,46,7,11-06
6313,11/17/2006,28,10,6,11-06
6314,11/16/2006,28,71,5,11-06
6315,11/15/2006,8,8,4,11-06
6316,11/14/2006,4,12,3,11-06
6317,11/13/2006,11,99,2,11-06
6318,11/12/2006,8,0,1,11-06
6319,11/11/2006,17,55,7,11-06
6320,11/10/2006,23,29,6,11-06
6321,11/9/2006,13,54,5,11-06
6322,11/8/2006,34,10,4,11-06
6323,11/7/2006,48,5,3,11-06
6324,11/6/2006,39,90,2,11-06
6325,11/5/2006,25,82,1,11-06
6326,11/4/2006,20,74,7,11-06
6327,11/3/2006,14,82,6,11-06
6328,11/2/2006,16,62,5,11-06
6329,11/1/2006,11,13,4,11-06
6330,10/31/2006,20,52,3,10-06
6331,10/30/2006,22,50,2,10-06
6332,10/29/2006,9,56,1,10-06
6333,10/28/2006,29,14,7,10-06
6334,10/27/2006,28,59,6,10-06
6335,10/26/2006,19,20,5,10-06
6336,10/25/2006,NA,NA,4,10-06
6337,10/24/2006,11,34,3,10-06
6338,10/23/2006,20,97,2,10-06
6339,10/22/2006,15,31,1,10-06
6340,10/21/2006,38,43,7,10-06
6341,10/20/2006,61,64,6,10-06
6342,10/19/2006,47,94,5,10-06
6343,10/18/2006,46,20,4,10-06
6344,10/17/2006,31,68,3,10-06
6345,10/16/2006,51,48,2,10-06
6346,10/15/2006,46,44,1,10-06
6347,10/14/2006,66,49,7,10-06
6348,10/13/2006,64,24,6,10-06
6349,10/12/2006,52,29,5,10-06
6350,10/11/2006,45,62,4,10-06
6351,10/10/2006,44,99,3,10-06
6352,10/9/2006,NA,NA,2,10-06
6353,10/8/2006,17,37,1,10-06
6354,10/7/2006,11,12,7,10-06
6355,10/6/2006,16,52,6,10-06
6356,10/5/2006,22,98,5,10-06
6357,10/4/2006,16,90,4,10-06
6358,10/3/2006,8,22,3,10-06
6359,10/2/2006,13,21,2,10-06
6360,10/1/2006,17,12,1,10-06
6361,9/30/2006,32,57,7,09-06
6362,9/29/2006,32,81,6,09-06
6363,9/28/2006,22,97,5,09-06
6364,9/27/2006,24,44,4,09-06
6365,9/26/2006,87,38,3,09-06
6366,9/25/2006,58,32,2,09-06
6367,9/24/2006,22,32,1,09-06
6368,9/23/2006,22,69,7,09-06
6369,9/22/2006,35,4,6,09-06
6370,9/21/2006,29,75,5,09-06
6371,9/20/2006,33,13,4,09-06
6372,9/19/2006,38,75,3,09-06
6373,9/18/2006,NA,NA,2,09-06
6374,9/17/2006,NA,NA,1,09-06
6375,9/16/2006,34,49,7,09-06
6376,9/15/2006,47,19,6,09-06
